MailId,SucursalId,UserId,To,Subject,MailStateId,RetryCount,CreatedAt,SentAt
5673,253,93,user93@sucursales.local,Eliminación de sucursal,2,0,2024-01-30,2024-01-30
5674,139,119,user119@sucursales.local,Notificación operativa,2,0,2024-08-14,2024-08-14
5675,713,16,user16@sucursales.local,Verificación de email,2,0,2025-12-17,2025-12-17
5676,523,111,user111@sucursales.local,Verificación de email,2,0,2025-04-10,2025-04-10
5677,696,57,user57@sucursales.local,Eliminación de sucursal,4,3,2026-04-14,
5678,412,20,user20@sucursales.local,Notificación operativa,2,0,2025-03-21,2025-03-21
5679,228,72,user72@sucursales.local,Verificación de email,2,0,2024-09-20,2024-09-20
5680,727,26,user26@sucursales.local,Creación de sucursal,2,0,2024-06-15,2024-06-15
5681,504,14,user14@sucursales.local,Creación de sucursal,2,0,2024-11-17,2024-11-17
5682,774,144,user144@sucursales.local,Notificación operativa,2,0,2026-05-31,2026-05-31
5683,641,36,user36@sucursales.local,Notificación operativa,2,0,2026-04-01,2026-04-01
5684,354,105,user105@sucursales.local,Eliminación de sucursal,1,0,2024-05-12,
5685,266,13,user13@sucursales.local,Notificación operativa,3,2,2024-08-26,
5686,165,114,user114@sucursales.local,Creación de sucursal,2,0,2024-05-30,2024-05-30
5687,572,141,user141@sucursales.local,Eliminación de sucursal,2,0,2025-11-07,2025-11-07
5688,421,63,user63@sucursales.local,Creación de sucursal,2,0,2026-02-13,2026-02-13
5689,772,140,user140@sucursales.local,Notificación operativa,2,0,2026-01-19,2026-01-19
5690,307,12,user12@sucursales.local,Notificación operativa,2,0,2024-06-25,2024-06-25
5691,552,136,user136@sucursales.local,Creación de sucursal,2,0,2026-02-27,2026-02-27
5692,520,39,user39@sucursales.local,Creación de sucursal,2,0,2026-06-24,2026-06-24
5693,532,24,user24@sucursales.local,Eliminación de sucursal,2,0,2024-08-09,2024-08-09
5694,775,117,user117@sucursales.local,Notificación operativa,2,0,2025-05-11,2025-05-11
5695,173,124,user124@sucursales.local,Verificación de email,3,1,2025-11-26,
5696,572,121,user121@sucursales.local,Eliminación de sucursal,2,0,2025-05-04,2025-05-04
5697,514,21,user21@sucursales.local,Verificación de email,2,0,2024-05-21,2024-05-21
5698,59,85,user85@sucursales.local,Creación de sucursal,2,0,2025-12-11,2025-12-11
5699,654,95,user95@sucursales.local,Eliminación de sucursal,3,1,2026-01-08,
5700,452,13,user13@sucursales.local,Verificación de email,3,3,2025-03-13,
5701,569,120,user120@sucursales.local,Verificación de email,2,0,2025-10-10,2025-10-10
5702,495,56,user56@sucursales.local,Eliminación de sucursal,2,0,2025-12-19,2025-12-19
5703,386,140,user140@sucursales.local,Eliminación de sucursal,2,0,2025-10-12,2025-10-12
5704,538,17,user17@sucursales.local,Notificación operativa,2,0,2024-05-21,2024-05-21
5705,37,141,user141@sucursales.local,Eliminación de sucursal,4,1,2026-05-07,
5706,123,145,user145@sucursales.local,Verificación de email,2,0,2026-04-29,2026-04-29
5707,583,123,user123@sucursales.local,Notificación operativa,2,0,2024-08-07,2024-08-07
5708,254,55,user55@sucursales.local,Notificación operativa,2,0,2025-10-15,2025-10-15
5709,366,132,user132@sucursales.local,Verificación de email,2,0,2026-03-08,2026-03-08
5710,689,140,user140@sucursales.local,Notificación operativa,2,0,2024-10-07,2024-10-07
5711,97,54,user54@sucursales.local,Eliminación de sucursal,3,1,2025-10-10,
5712,722,26,user26@sucursales.local,Notificación operativa,2,0,2025-12-07,2025-12-07
5713,729,102,user102@sucursales.local,Verificación de email,2,0,2026-01-01,2026-01-01
5714,759,64,user64@sucursales.local,Eliminación de sucursal,2,0,2024-11-18,2024-11-18
5715,531,133,user133@sucursales.local,Eliminación de sucursal,2,0,2025-01-21,2025-01-21
5716,458,3,user3@sucursales.local,Notificación operativa,2,0,2025-06-06,2025-06-06
5717,595,121,user121@sucursales.local,Notificación operativa,3,2,2025-11-25,
5718,546,80,user80@sucursales.local,Eliminación de sucursal,2,0,2025-05-12,2025-05-12
5719,62,116,user116@sucursales.local,Notificación operativa,2,0,2026-03-15,2026-03-15
5720,443,139,user139@sucursales.local,Creación de sucursal,2,0,2025-10-13,2025-10-13
5721,266,109,user109@sucursales.local,Eliminación de sucursal,2,0,2024-02-24,2024-02-24
5722,762,5,user5@sucursales.local,Creación de sucursal,2,0,2025-11-14,2025-11-14
5723,385,19,user19@sucursales.local,Eliminación de sucursal,2,0,2024-12-18,2024-12-18
5724,94,45,user45@sucursales.local,Eliminación de sucursal,2,0,2024-09-19,2024-09-19
5725,694,115,user115@sucursales.local,Eliminación de sucursal,2,0,2025-10-30,2025-10-30
5726,748,31,user31@sucursales.local,Verificación de email,2,0,2025-11-10,2025-11-10
5727,661,107,user107@sucursales.local,Verificación de email,4,3,2025-08-10,
5728,340,130,user130@sucursales.local,Creación de sucursal,2,0,2024-04-16,2024-04-16
5729,665,55,user55@sucursales.local,Creación de sucursal,1,0,2024-06-30,
5730,662,43,user43@sucursales.local,Creación de sucursal,2,0,2024-11-27,2024-11-27
5731,560,4,user4@sucursales.local,Notificación operativa,2,0,2025-12-19,2025-12-19
5732,627,40,user40@sucursales.local,Creación de sucursal,2,0,2024-06-08,2024-06-08
5733,305,60,user60@sucursales.local,Verificación de email,2,0,2025-07-16,2025-07-16
5734,230,4,user4@sucursales.local,Creación de sucursal,2,0,2026-01-07,2026-01-07
5735,495,49,user49@sucursales.local,Creación de sucursal,2,0,2024-11-23,2024-11-23
5736,566,79,user79@sucursales.local,Verificación de email,2,0,2025-03-02,2025-03-02
5737,257,89,user89@sucursales.local,Verificación de email,2,0,2024-07-17,2024-07-17
5738,232,111,user111@sucursales.local,Creación de sucursal,2,0,2024-01-08,2024-01-08
5739,103,83,user83@sucursales.local,Verificación de email,2,0,2024-12-01,2024-12-01
5740,534,94,user94@sucursales.local,Eliminación de sucursal,2,0,2024-01-09,2024-01-09
5741,187,145,user145@sucursales.local,Notificación operativa,2,0,2025-04-06,2025-04-06
5742,233,73,user73@sucursales.local,Notificación operativa,2,0,2024-06-01,2024-06-01
5743,279,107,user107@sucursales.local,Creación de sucursal,2,0,2024-04-19,2024-04-19
5744,464,77,user77@sucursales.local,Eliminación de sucursal,2,0,2025-03-26,2025-03-26
5745,744,99,user99@sucursales.local,Notificación operativa,2,0,2025-11-05,2025-11-05
5746,6,4,user4@sucursales.local,Creación de sucursal,2,0,2025-10-31,2025-10-31
5747,732,77,user77@sucursales.local,Notificación operativa,2,0,2025-06-15,2025-06-15
5748,437,99,user99@sucursales.local,Verificación de email,3,1,2025-11-15,
5749,25,114,user114@sucursales.local,Creación de sucursal,2,0,2024-12-18,2024-12-18
5750,55,141,user141@sucursales.local,Verificación de email,3,3,2024-10-07,
5751,718,40,user40@sucursales.local,Creación de sucursal,2,0,2025-05-01,2025-05-01
5752,179,48,user48@sucursales.local,Verificación de email,2,0,2025-11-22,2025-11-22
5753,61,49,user49@sucursales.local,Creación de sucursal,2,0,2025-04-09,2025-04-09
5754,647,62,user62@sucursales.local,Notificación operativa,2,0,2025-10-05,2025-10-05
5755,735,82,user82@sucursales.local,Eliminación de sucursal,3,2,2024-03-02,
5756,763,10,user10@sucursales.local,Creación de sucursal,2,0,2024-03-02,2024-03-02
5757,471,148,user148@sucursales.local,Notificación operativa,2,0,2025-04-10,2025-04-10
5758,149,42,user42@sucursales.local,Creación de sucursal,3,2,2026-03-07,
5759,420,127,user127@sucursales.local,Notificación operativa,1,0,2025-06-02,
5760,513,18,user18@sucursales.local,Eliminación de sucursal,2,0,2026-04-27,2026-04-27
5761,409,52,user52@sucursales.local,Notificación operativa,2,0,2025-12-24,2025-12-24
5762,435,62,user62@sucursales.local,Eliminación de sucursal,2,0,2024-10-05,2024-10-05
5763,601,25,user25@sucursales.local,Eliminación de sucursal,2,0,2024-03-24,2024-03-24
5764,773,112,user112@sucursales.local,Verificación de email,3,2,2024-12-14,
5765,564,127,user127@sucursales.local,Creación de sucursal,2,0,2024-06-15,2024-06-15
5766,262,30,user30@sucursales.local,Verificación de email,2,0,2026-01-12,2026-01-12
5767,691,61,user61@sucursales.local,Creación de sucursal,2,0,2025-04-20,2025-04-20
5768,501,15,user15@sucursales.local,Verificación de email,2,0,2025-02-06,2025-02-06
5769,474,124,user124@sucursales.local,Creación de sucursal,2,0,2024-03-12,2024-03-12
5770,784,72,user72@sucursales.local,Creación de sucursal,2,0,2026-01-30,2026-01-30
5771,431,14,user14@sucursales.local,Verificación de email,2,0,2024-05-06,2024-05-06
5772,593,23,user23@sucursales.local,Eliminación de sucursal,2,0,2025-11-08,2025-11-08
5773,440,52,user52@sucursales.local,Eliminación de sucursal,3,1,2025-11-07,
5774,755,43,user43@sucursales.local,Notificación operativa,1,0,2025-06-15,
5775,5,19,user19@sucursales.local,Eliminación de sucursal,2,0,2025-09-07,2025-09-07
5776,766,11,user11@sucursales.local,Notificación operativa,2,0,2024-10-31,2024-10-31
5777,433,100,user100@sucursales.local,Notificación operativa,2,0,2024-09-07,2024-09-07
5778,384,54,user54@sucursales.local,Notificación operativa,2,0,2024-03-10,2024-03-10
5779,26,63,user63@sucursales.local,Eliminación de sucursal,4,2,2025-02-01,
5780,610,22,user22@sucursales.local,Verificación de email,2,0,2024-11-04,2024-11-04
5781,454,82,user82@sucursales.local,Creación de sucursal,2,0,2025-07-11,2025-07-11
5782,564,50,user50@sucursales.local,Eliminación de sucursal,2,0,2026-06-30,2026-06-30
5783,38,27,user27@sucursales.local,Verificación de email,2,0,2025-01-19,2025-01-19
5784,115,90,user90@sucursales.local,Creación de sucursal,2,0,2026-05-05,2026-05-05
5785,575,133,user133@sucursales.local,Eliminación de sucursal,2,0,2025-10-13,2025-10-13
5786,164,44,user44@sucursales.local,Verificación de email,2,0,2025-05-14,2025-05-14
5787,243,97,user97@sucursales.local,Creación de sucursal,2,0,2025-06-01,2025-06-01
5788,275,89,user89@sucursales.local,Verificación de email,2,0,2026-06-27,2026-06-27
5789,796,64,user64@sucursales.local,Verificación de email,2,0,2025-10-22,2025-10-22
5790,134,128,user128@sucursales.local,Verificación de email,2,0,2025-07-02,2025-07-02
5791,726,134,user134@sucursales.local,Eliminación de sucursal,2,0,2026-03-16,2026-03-16
5792,311,116,user116@sucursales.local,Eliminación de sucursal,2,0,2025-03-27,2025-03-27
5793,54,22,user22@sucursales.local,Eliminación de sucursal,2,0,2024-06-23,2024-06-23
5794,364,81,user81@sucursales.local,Notificación operativa,2,0,2025-10-30,2025-10-30
5795,211,63,user63@sucursales.local,Notificación operativa,2,0,2025-09-22,2025-09-22
5796,206,82,user82@sucursales.local,Creación de sucursal,2,0,2025-12-06,2025-12-06
5797,566,117,user117@sucursales.local,Creación de sucursal,1,0,2025-04-19,
5798,541,29,user29@sucursales.local,Notificación operativa,2,0,2025-03-02,2025-03-02
5799,450,102,user102@sucursales.local,Creación de sucursal,2,0,2024-07-27,2024-07-27
5800,157,142,user142@sucursales.local,Creación de sucursal,2,0,2024-12-01,2024-12-01
5801,338,62,user62@sucursales.local,Verificación de email,3,2,2025-08-17,
5802,651,119,user119@sucursales.local,Eliminación de sucursal,2,0,2024-12-17,2024-12-17
5803,449,89,user89@sucursales.local,Eliminación de sucursal,2,0,2024-10-05,2024-10-05
5804,568,115,user115@sucursales.local,Eliminación de sucursal,2,0,2025-09-26,2025-09-26
5805,531,38,user38@sucursales.local,Eliminación de sucursal,2,0,2024-02-04,2024-02-04
5806,185,94,user94@sucursales.local,Notificación operativa,2,0,2025-05-09,2025-05-09
5807,330,3,user3@sucursales.local,Notificación operativa,4,2,2025-02-24,
5808,88,103,user103@sucursales.local,Verificación de email,2,0,2024-01-27,2024-01-27
5809,409,91,user91@sucursales.local,Creación de sucursal,3,1,2025-06-22,
5810,30,61,user61@sucursales.local,Verificación de email,4,2,2024-12-20,
5811,557,15,user15@sucursales.local,Creación de sucursal,2,0,2025-01-13,2025-01-13
5812,365,109,user109@sucursales.local,Notificación operativa,2,0,2025-02-13,2025-02-13
5813,655,27,user27@sucursales.local,Eliminación de sucursal,2,0,2025-11-05,2025-11-05
5814,280,55,user55@sucursales.local,Creación de sucursal,1,0,2024-01-19,
5815,436,63,user63@sucursales.local,Eliminación de sucursal,3,2,2024-01-25,
5816,250,109,user109@sucursales.local,Creación de sucursal,2,0,2025-06-26,2025-06-26
5817,743,128,user128@sucursales.local,Notificación operativa,2,0,2025-09-09,2025-09-09
5818,591,26,user26@sucursales.local,Notificación operativa,3,1,2026-04-28,
5819,677,29,user29@sucursales.local,Notificación operativa,1,0,2025-11-16,
5820,557,11,user11@sucursales.local,Creación de sucursal,2,0,2024-12-04,2024-12-04
5821,105,84,user84@sucursales.local,Eliminación de sucursal,2,0,2026-04-25,2026-04-25
5822,33,6,user6@sucursales.local,Eliminación de sucursal,3,2,2025-04-28,
5823,83,125,user125@sucursales.local,Creación de sucursal,2,0,2025-06-04,2025-06-04
5824,677,90,user90@sucursales.local,Verificación de email,1,0,2024-07-09,
5825,669,28,user28@sucursales.local,Notificación operativa,2,0,2025-11-07,2025-11-07
5826,59,84,user84@sucursales.local,Eliminación de sucursal,1,0,2025-08-15,
5827,270,37,user37@sucursales.local,Eliminación de sucursal,2,0,2025-08-26,2025-08-26
5828,272,52,user52@sucursales.local,Eliminación de sucursal,2,0,2024-12-29,2024-12-29
5829,793,54,user54@sucursales.local,Eliminación de sucursal,2,0,2025-09-15,2025-09-15
5830,178,78,user78@sucursales.local,Eliminación de sucursal,2,0,2026-03-12,2026-03-12
5831,528,52,user52@sucursales.local,Eliminación de sucursal,2,0,2024-01-08,2024-01-08
5832,645,19,user19@sucursales.local,Eliminación de sucursal,2,0,2024-01-17,2024-01-17
5833,433,149,user149@sucursales.local,Creación de sucursal,4,2,2024-05-23,
5834,715,124,user124@sucursales.local,Verificación de email,2,0,2026-04-21,2026-04-21
5835,236,4,user4@sucursales.local,Creación de sucursal,3,1,2025-05-23,
5836,760,114,user114@sucursales.local,Creación de sucursal,1,0,2026-05-08,
5837,572,125,user125@sucursales.local,Notificación operativa,2,0,2026-04-06,2026-04-06
5838,313,87,user87@sucursales.local,Eliminación de sucursal,2,0,2025-01-24,2025-01-24
5839,667,49,user49@sucursales.local,Eliminación de sucursal,2,0,2024-07-21,2024-07-21
5840,525,77,user77@sucursales.local,Eliminación de sucursal,2,0,2025-11-25,2025-11-25
5841,696,19,user19@sucursales.local,Creación de sucursal,2,0,2024-02-10,2024-02-10
5842,409,22,user22@sucursales.local,Eliminación de sucursal,2,0,2024-07-21,2024-07-21
5843,335,7,user7@sucursales.local,Notificación operativa,2,0,2024-08-05,2024-08-05
5844,250,96,user96@sucursales.local,Creación de sucursal,2,0,2024-11-16,2024-11-16
5845,405,61,user61@sucursales.local,Notificación operativa,2,0,2026-03-16,2026-03-16
5846,295,91,user91@sucursales.local,Notificación operativa,3,3,2026-02-11,
5847,173,90,user90@sucursales.local,Eliminación de sucursal,2,0,2024-08-28,2024-08-28
5848,666,33,user33@sucursales.local,Notificación operativa,2,0,2024-09-07,2024-09-07
5849,452,61,user61@sucursales.local,Eliminación de sucursal,1,0,2026-06-06,
5850,632,34,user34@sucursales.local,Notificación operativa,2,0,2024-05-11,2024-05-11
5851,27,34,user34@sucursales.local,Eliminación de sucursal,2,0,2025-10-13,2025-10-13
5852,17,126,user126@sucursales.local,Verificación de email,2,0,2024-11-05,2024-11-05
5853,4,48,user48@sucursales.local,Eliminación de sucursal,3,3,2026-05-17,
5854,271,3,user3@sucursales.local,Notificación operativa,2,0,2025-10-07,2025-10-07
5855,571,146,user146@sucursales.local,Verificación de email,2,0,2025-03-04,2025-03-04
5856,759,91,user91@sucursales.local,Creación de sucursal,2,0,2025-01-23,2025-01-23
5857,216,10,user10@sucursales.local,Eliminación de sucursal,2,0,2026-05-01,2026-05-01
5858,575,75,user75@sucursales.local,Verificación de email,2,0,2025-08-30,2025-08-30
5859,218,140,user140@sucursales.local,Verificación de email,2,0,2026-01-07,2026-01-07
5860,96,63,user63@sucursales.local,Eliminación de sucursal,2,0,2024-07-27,2024-07-27
5861,663,13,user13@sucursales.local,Verificación de email,3,3,2024-02-08,
5862,385,1,user1@sucursales.local,Eliminación de sucursal,2,0,2024-06-18,2024-06-18
5863,204,1,user1@sucursales.local,Verificación de email,2,0,2026-02-09,2026-02-09
5864,188,7,user7@sucursales.local,Eliminación de sucursal,2,0,2025-05-30,2025-05-30
5865,157,13,user13@sucursales.local,Creación de sucursal,2,0,2026-02-27,2026-02-27
5866,366,101,user101@sucursales.local,Eliminación de sucursal,2,0,2025-12-12,2025-12-12
5867,8,112,user112@sucursales.local,Eliminación de sucursal,4,1,2025-06-07,
5868,120,69,user69@sucursales.local,Eliminación de sucursal,2,0,2026-04-15,2026-04-15
5869,237,127,user127@sucursales.local,Eliminación de sucursal,2,0,2025-05-06,2025-05-06
5870,361,108,user108@sucursales.local,Eliminación de sucursal,2,0,2024-12-24,2024-12-24
5871,36,126,user126@sucursales.local,Notificación operativa,2,0,2025-02-27,2025-02-27
5872,650,48,user48@sucursales.local,Verificación de email,3,1,2024-08-22,
5873,622,113,user113@sucursales.local,Notificación operativa,2,0,2025-04-13,2025-04-13
5874,562,23,user23@sucursales.local,Eliminación de sucursal,2,0,2026-02-27,2026-02-27
5875,9,60,user60@sucursales.local,Notificación operativa,2,0,2024-04-06,2024-04-06
5876,318,17,user17@sucursales.local,Verificación de email,2,0,2026-03-05,2026-03-05
5877,30,27,user27@sucursales.local,Eliminación de sucursal,2,0,2024-03-12,2024-03-12
5878,716,144,user144@sucursales.local,Verificación de email,2,0,2025-06-24,2025-06-24
5879,728,52,user52@sucursales.local,Notificación operativa,2,0,2025-09-18,2025-09-18
5880,262,48,user48@sucursales.local,Verificación de email,3,1,2025-06-10,
5881,643,137,user137@sucursales.local,Verificación de email,2,0,2026-03-22,2026-03-22
5882,9,47,user47@sucursales.local,Verificación de email,2,0,2025-11-20,2025-11-20
5883,53,13,user13@sucursales.local,Verificación de email,2,0,2024-03-11,2024-03-11
5884,568,93,user93@sucursales.local,Creación de sucursal,2,0,2024-04-02,2024-04-02
5885,416,67,user67@sucursales.local,Notificación operativa,2,0,2025-01-11,2025-01-11
5886,139,31,user31@sucursales.local,Notificación operativa,2,0,2024-02-02,2024-02-02
5887,746,11,user11@sucursales.local,Verificación de email,2,0,2024-09-01,2024-09-01
5888,372,68,user68@sucursales.local,Creación de sucursal,2,0,2026-03-19,2026-03-19
5889,422,148,user148@sucursales.local,Creación de sucursal,2,0,2026-01-21,2026-01-21
5890,233,88,user88@sucursales.local,Notificación operativa,2,0,2025-03-11,2025-03-11
5891,394,38,user38@sucursales.local,Eliminación de sucursal,2,0,2025-12-02,2025-12-02
5892,790,48,user48@sucursales.local,Notificación operativa,2,0,2025-12-02,2025-12-02
5893,374,126,user126@sucursales.local,Notificación operativa,2,0,2025-01-07,2025-01-07
5894,235,87,user87@sucursales.local,Verificación de email,2,0,2026-04-19,2026-04-19
5895,136,119,user119@sucursales.local,Verificación de email,4,3,2024-03-27,
5896,610,48,user48@sucursales.local,Notificación operativa,2,0,2025-07-16,2025-07-16
5897,614,68,user68@sucursales.local,Verificación de email,2,0,2026-06-29,2026-06-29
5898,323,58,user58@sucursales.local,Notificación operativa,2,0,2024-04-10,2024-04-10
5899,294,75,user75@sucursales.local,Notificación operativa,2,0,2025-03-05,2025-03-05
5900,741,126,user126@sucursales.local,Verificación de email,1,0,2025-11-28,
5901,65,41,user41@sucursales.local,Notificación operativa,2,0,2024-01-05,2024-01-05
5902,467,14,user14@sucursales.local,Creación de sucursal,2,0,2024-06-06,2024-06-06
5903,111,7,user7@sucursales.local,Notificación operativa,2,0,2025-04-03,2025-04-03
5904,783,38,user38@sucursales.local,Eliminación de sucursal,2,0,2025-06-04,2025-06-04
5905,521,102,user102@sucursales.local,Creación de sucursal,2,0,2024-12-31,2024-12-31
5906,102,73,user73@sucursales.local,Verificación de email,2,0,2026-03-03,2026-03-03
5907,397,85,user85@sucursales.local,Verificación de email,2,0,2025-10-12,2025-10-12
5908,284,45,user45@sucursales.local,Eliminación de sucursal,2,0,2025-12-17,2025-12-17
5909,61,109,user109@sucursales.local,Creación de sucursal,4,1,2025-02-25,
5910,749,31,user31@sucursales.local,Notificación operativa,2,0,2026-03-16,2026-03-16
5911,640,81,user81@sucursales.local,Eliminación de sucursal,2,0,2024-06-11,2024-06-11
5912,441,114,user114@sucursales.local,Eliminación de sucursal,2,0,2024-03-20,2024-03-20
5913,595,105,user105@sucursales.local,Notificación operativa,3,2,2026-03-28,
5914,422,95,user95@sucursales.local,Verificación de email,2,0,2025-03-16,2025-03-16
5915,230,116,user116@sucursales.local,Notificación operativa,2,0,2026-06-29,2026-06-29
5916,358,86,user86@sucursales.local,Notificación operativa,2,0,2025-10-18,2025-10-18
5917,83,134,user134@sucursales.local,Notificación operativa,3,3,2024-04-22,
5918,532,30,user30@sucursales.local,Notificación operativa,2,0,2024-05-14,2024-05-14
5919,490,138,user138@sucursales.local,Notificación operativa,2,0,2025-03-19,2025-03-19
5920,422,114,user114@sucursales.local,Eliminación de sucursal,2,0,2025-03-31,2025-03-31
5921,532,29,user29@sucursales.local,Eliminación de sucursal,2,0,2026-05-04,2026-05-04
5922,674,57,user57@sucursales.local,Notificación operativa,2,0,2024-03-08,2024-03-08
5923,402,35,user35@sucursales.local,Creación de sucursal,2,0,2024-02-18,2024-02-18
5924,689,138,user138@sucursales.local,Eliminación de sucursal,2,0,2025-10-07,2025-10-07
5925,315,83,user83@sucursales.local,Notificación operativa,1,0,2025-12-30,
5926,286,23,user23@sucursales.local,Eliminación de sucursal,2,0,2024-07-04,2024-07-04
5927,352,28,user28@sucursales.local,Eliminación de sucursal,2,0,2026-03-10,2026-03-10
5928,293,22,user22@sucursales.local,Verificación de email,2,0,2025-11-24,2025-11-24
5929,534,38,user38@sucursales.local,Verificación de email,2,0,2024-03-24,2024-03-24
5930,796,88,user88@sucursales.local,Creación de sucursal,2,0,2026-05-25,2026-05-25
5931,555,38,user38@sucursales.local,Verificación de email,2,0,2024-08-12,2024-08-12
5932,745,98,user98@sucursales.local,Eliminación de sucursal,2,0,2024-02-27,2024-02-27
5933,198,65,user65@sucursales.local,Creación de sucursal,2,0,2024-12-23,2024-12-23
5934,636,36,user36@sucursales.local,Eliminación de sucursal,2,0,2025-08-29,2025-08-29
5935,530,64,user64@sucursales.local,Verificación de email,2,0,2025-08-16,2025-08-16
5936,139,114,user114@sucursales.local,Creación de sucursal,4,2,2026-06-01,
5937,663,20,user20@sucursales.local,Verificación de email,2,0,2024-01-12,2024-01-12
5938,299,37,user37@sucursales.local,Eliminación de sucursal,2,0,2026-05-02,2026-05-02
5939,659,12,user12@sucursales.local,Eliminación de sucursal,2,0,2025-09-19,2025-09-19
5940,178,47,user47@sucursales.local,Eliminación de sucursal,2,0,2026-06-10,2026-06-10
5941,670,118,user118@sucursales.local,Eliminación de sucursal,4,3,2024-03-12,
5942,692,27,user27@sucursales.local,Notificación operativa,2,0,2026-02-04,2026-02-04
5943,295,81,user81@sucursales.local,Notificación operativa,2,0,2024-02-06,2024-02-06
5944,164,121,user121@sucursales.local,Creación de sucursal,1,0,2025-09-28,
5945,39,145,user145@sucursales.local,Verificación de email,2,0,2025-05-07,2025-05-07
5946,794,9,user9@sucursales.local,Verificación de email,2,0,2024-01-17,2024-01-17
5947,120,24,user24@sucursales.local,Notificación operativa,2,0,2024-04-03,2024-04-03
5948,427,47,user47@sucursales.local,Verificación de email,4,3,2025-04-28,
5949,93,95,user95@sucursales.local,Notificación operativa,2,0,2025-02-15,2025-02-15
5950,409,70,user70@sucursales.local,Notificación operativa,2,0,2025-03-08,2025-03-08
5951,19,73,user73@sucursales.local,Verificación de email,2,0,2025-11-11,2025-11-11
5952,785,107,user107@sucursales.local,Eliminación de sucursal,2,0,2025-08-11,2025-08-11
5953,775,125,user125@sucursales.local,Verificación de email,2,0,2024-12-24,2024-12-24
5954,69,136,user136@sucursales.local,Notificación operativa,2,0,2024-06-23,2024-06-23
5955,712,52,user52@sucursales.local,Notificación operativa,2,0,2026-04-09,2026-04-09
5956,196,31,user31@sucursales.local,Eliminación de sucursal,2,0,2024-12-25,2024-12-25
5957,145,126,user126@sucursales.local,Creación de sucursal,2,0,2024-04-30,2024-04-30
5958,328,80,user80@sucursales.local,Notificación operativa,2,0,2026-01-08,2026-01-08
5959,210,147,user147@sucursales.local,Creación de sucursal,2,0,2026-06-19,2026-06-19
5960,622,23,user23@sucursales.local,Creación de sucursal,2,0,2026-05-18,2026-05-18
5961,232,122,user122@sucursales.local,Creación de sucursal,2,0,2024-02-10,2024-02-10
5962,343,1,user1@sucursales.local,Eliminación de sucursal,4,3,2024-03-13,
5963,54,110,user110@sucursales.local,Verificación de email,2,0,2025-04-18,2025-04-18
5964,215,8,user8@sucursales.local,Verificación de email,1,0,2026-05-17,
5965,733,23,user23@sucursales.local,Verificación de email,2,0,2025-05-07,2025-05-07
5966,158,101,user101@sucursales.local,Creación de sucursal,2,0,2025-01-27,2025-01-27
5967,572,107,user107@sucursales.local,Eliminación de sucursal,2,0,2024-12-18,2024-12-18
5968,571,129,user129@sucursales.local,Verificación de email,2,0,2025-05-15,2025-05-15
5969,305,75,user75@sucursales.local,Creación de sucursal,2,0,2025-03-29,2025-03-29
5970,559,34,user34@sucursales.local,Verificación de email,2,0,2026-02-19,2026-02-19
5971,252,90,user90@sucursales.local,Verificación de email,2,0,2025-10-26,2025-10-26
5972,211,63,user63@sucursales.local,Creación de sucursal,2,0,2025-02-05,2025-02-05
5973,508,123,user123@sucursales.local,Creación de sucursal,2,0,2025-01-27,2025-01-27
5974,548,23,user23@sucursales.local,Creación de sucursal,2,0,2026-05-21,2026-05-21
5975,3,81,user81@sucursales.local,Verificación de email,2,0,2025-02-10,2025-02-10
5976,128,66,user66@sucursales.local,Creación de sucursal,2,0,2025-04-17,2025-04-17
5977,519,120,user120@sucursales.local,Creación de sucursal,2,0,2024-09-26,2024-09-26
5978,61,124,user124@sucursales.local,Eliminación de sucursal,2,0,2025-11-06,2025-11-06
5979,110,15,user15@sucursales.local,Eliminación de sucursal,2,0,2024-08-18,2024-08-18
5980,120,72,user72@sucursales.local,Eliminación de sucursal,2,0,2024-02-17,2024-02-17
5981,358,6,user6@sucursales.local,Verificación de email,2,0,2025-12-03,2025-12-03
5982,534,57,user57@sucursales.local,Notificación operativa,2,0,2025-09-29,2025-09-29
5983,617,3,user3@sucursales.local,Notificación operativa,3,3,2024-09-20,
5984,438,10,user10@sucursales.local,Eliminación de sucursal,1,0,2024-04-25,
5985,159,38,user38@sucursales.local,Eliminación de sucursal,2,0,2024-08-27,2024-08-27
5986,188,62,user62@sucursales.local,Verificación de email,2,0,2025-10-08,2025-10-08
5987,696,128,user128@sucursales.local,Eliminación de sucursal,2,0,2025-04-14,2025-04-14
5988,627,34,user34@sucursales.local,Verificación de email,1,0,2025-12-09,
5989,557,138,user138@sucursales.local,Notificación operativa,2,0,2024-01-29,2024-01-29
5990,412,93,user93@sucursales.local,Notificación operativa,2,0,2024-02-17,2024-02-17
5991,746,120,user120@sucursales.local,Notificación operativa,2,0,2025-02-19,2025-02-19
5992,525,66,user66@sucursales.local,Eliminación de sucursal,3,3,2024-07-13,
5993,41,101,user101@sucursales.local,Notificación operativa,2,0,2025-05-23,2025-05-23
5994,438,131,user131@sucursales.local,Notificación operativa,2,0,2024-05-13,2024-05-13
5995,792,63,user63@sucursales.local,Notificación operativa,2,0,2025-03-25,2025-03-25
5996,19,111,user111@sucursales.local,Creación de sucursal,2,0,2026-05-25,2026-05-25
5997,507,92,user92@sucursales.local,Creación de sucursal,2,0,2025-12-18,2025-12-18
5998,738,77,user77@sucursales.local,Creación de sucursal,2,0,2024-08-10,2024-08-10
